8.000000000000000000e+00,1.560000000000000000e+02,2.557233800000000000e+07,1.920660000000000000e+07
8.000000000000000000e+00,7.920000000000000000e+02,1.408685800000000000e+07,1.028454700000000000e+07
1.200000000000000000e+01,1.560000000000000000e+02,4.274370000000000000e+05,2.563180000000000000e+05
8.260000000000000000e+02,2.400000000000000000e+01,5.100000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,1.000000000000000000e+02,7.434029200000000000e+07,2.354098200000000000e+07
3.200000000000000000e+01,1.520000000000000000e+02,3.259124200000000000e+07,1.012647200000000000e+07
3.200000000000000000e+01,2.760000000000000000e+02,6.217352720000000000e+08,2.000073800000000000e+08
3.200000000000000000e+01,3.920000000000000000e+02,1.976005570000000000e+08,6.260365300000000000e+07
3.200000000000000000e+01,4.100000000000000000e+02,3.714971500000000000e+08,1.143990880000000000e+08
3.200000000000000000e+01,6.080000000000000000e+02,1.219293980000000000e+08,3.737434400000000000e+07
3.200000000000000000e+01,7.240000000000000000e+02,1.372639230000000000e+08,4.500706400000000000e+07
6.800000000000000000e+01,3.200000000000000000e+01,5.520280000000000000e+05,2.701783000000000000e+06
5.100000000000000000e+01,1.000000000000000000e+02,1.517425410000000000e+08,5.974007000000000000e+07
5.100000000000000000e+01,1.240000000000000000e+02,4.000000000000000000e+00,3.700000000000000000e+01
5.100000000000000000e+01,1.560000000000000000e+02,1.642552900000000000e+07,8.022023000000000000e+06
5.100000000000000000e+01,2.760000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,3.720000000000000000e+02,7.700000000000000000e+01,5.050000000000000000e+02
5.100000000000000000e+01,4.100000000000000000e+02,7.729970000000000000e+05,9.954500000000000000e+05
5.100000000000000000e+01,6.420000000000000000e+02,8.000000000000000000e+01,4.290000000000000000e+02
5.100000000000000000e+01,6.430000000000000000e+02,1.000000000000000000e+01,4.000000000000000000e+00
5.100000000000000000e+01,7.240000000000000000e+02,7.851585100000000000e+07,3.994954500000000000e+07
5.100000000000000000e+01,7.570000000000000000e+02,2.711624100000000000e+07,1.627971000000000000e+07
5.100000000000000000e+01,8.260000000000000000e+02,3.000000000000000000e+01,5.100000000000000000e+01
2.680000000000000000e+02,5.100000000000000000e+01,4.530000000000000000e+02,3.700000000000000000e+01
8.070000000000000000e+02,5.100000000000000000e+01,9.300000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,4.100000000000000000e+02,2.495181000000000000e+06,5.518470000000000000e+05
3.100000000000000000e+01,6.080000000000000000e+02,6.357560000000000000e+05,2.146260000000000000e+05
3.600000000000000000e+01,1.560000000000000000e+02,1.596706357000000000e+09,6.088816960000000000e+08
3.600000000000000000e+01,2.760000000000000000e+02,1.912190040000000000e+08,3.612050000000000000e+07
3.600000000000000000e+01,3.600000000000000000e+02,1.332078100000000000e+07,1.073800000000000000e+07
3.600000000000000000e+01,3.920000000000000000e+02,1.529601042000000000e+09,3.740513630000000000e+08
3.600000000000000000e+01,4.100000000000000000e+02,1.059721514000000000e+09,2.287506500000000000e+08
3.600000000000000000e+01,4.780000000000000000e+02,1.026400000000000000e+04,1.000000000000000000e+01
3.600000000000000000e+01,4.840000000000000000e+02,1.832524100000000000e+07,3.003501000000000000e+06
3.600000000000000000e+01,6.040000000000000000e+02,4.020649000000000000e+06,5.991790000000000000e+05
3.600000000000000000e+01,6.080000000000000000e+02,6.674708100000000000e+07,2.938212000000000000e+07
3.600000000000000000e+01,6.990000000000000000e+02,1.473524866000000000e+09,5.653217300000000000e+08
3.600000000000000000e+01,7.100000000000000000e+02,2.691000000000000000e+03,6.100000000000000000e+02
1.240000000000000000e+02,3.600000000000000000e+01,1.751200000000000000e+04,1.408000000000000000e+03
5.790000000000000000e+02,3.600000000000000000e+01,2.485257000000000000e+06,2.791600000000000000e+04
6.430000000000000000e+02,3.600000000000000000e+01,2.090600000000000000e+04,1.269000000000000000e+04
8.420000000000000000e+02,3.600000000000000000e+01,3.641000000000000000e+04,6.616000000000000000e+03
8.420000000000000000e+02,4.000000000000000000e+01,2.865000000000000000e+03,1.453000000000000000e+03
7.640000000000000000e+02,5.000000000000000000e+01,1.882000000000000000e+03,1.200000000000000000e+03
5.600000000000000000e+01,4.000000000000000000e+01,9.703600000000000000e+04,2.464500000000000000e+04
5.600000000000000000e+01,1.560000000000000000e+02,2.096311000000000000e+06,1.393100000000000000e+06
