8.000000000000000000e+00,1.560000000000000000e+02,1.308807900000000000e+07,1.269381200000000000e+07
8.260000000000000000e+02,2.400000000000000000e+01,2.883000000000000000e+03,8.200000000000000000e+01
3.200000000000000000e+01,1.000000000000000000e+02,9.333653900000000000e+07,4.152590000000000000e+07
3.200000000000000000e+01,2.460000000000000000e+02,2.504169000000000000e+07,1.145902500000000000e+07
3.200000000000000000e+01,2.760000000000000000e+02,4.598736910000000000e+08,2.042299360000000000e+08
3.200000000000000000e+01,3.920000000000000000e+02,1.883464990000000000e+08,8.217730000000000000e+07
3.200000000000000000e+01,6.990000000000000000e+02,9.420472000000000000e+07,4.180550000000000000e+07
3.200000000000000000e+01,7.240000000000000000e+02,1.726128560000000000e+08,7.907115000000000000e+07
3.200000000000000000e+01,7.520000000000000000e+02,2.497999300000000000e+07,1.146795000000000000e+07
6.800000000000000000e+01,3.200000000000000000e+01,7.423380000000000000e+05,1.342290000000000000e+06
8.420000000000000000e+02,3.200000000000000000e+01,1.200000000000000000e+01,5.300000000000000000e+01
5.100000000000000000e+01,1.000000000000000000e+02,8.458980700000000000e+07,6.474288300000000000e+07
5.100000000000000000e+01,1.240000000000000000e+02,6.500000000000000000e+01,3.320000000000000000e+02
5.100000000000000000e+01,1.560000000000000000e+02,1.356162190000000000e+08,9.680380700000000000e+07
5.100000000000000000e+01,2.680000000000000000e+02,6.613023800000000000e+07,4.491257400000000000e+07
5.100000000000000000e+01,6.420000000000000000e+02,2.550000000000000000e+02,5.080000000000000000e+02
5.100000000000000000e+01,6.880000000000000000e+02,1.327221000000000000e+07,1.256414700000000000e+07
5.100000000000000000e+01,7.100000000000000000e+02,3.000000000000000000e+01,2.080000000000000000e+02
5.100000000000000000e+01,8.260000000000000000e+02,1.830000000000000000e+02,1.260000000000000000e+02
1.560000000000000000e+02,5.100000000000000000e+01,7.710000000000000000e+02,1.800000000000000000e+01
2.680000000000000000e+02,5.100000000000000000e+01,3.610000000000000000e+02,6.000000000000000000e+00
3.100000000000000000e+01,2.680000000000000000e+02,3.728082000000000000e+06,2.522852000000000000e+06
3.100000000000000000e+01,3.980000000000000000e+02,1.068487000000000000e+06,3.000830000000000000e+05
3.600000000000000000e+01,5.600000000000000000e+01,3.064542000000000000e+06,7.400040000000000000e+05
3.600000000000000000e+01,1.000000000000000000e+02,1.360986270000000000e+08,3.124591100000000000e+07
3.600000000000000000e+01,1.560000000000000000e+02,1.829256068000000000e+09,1.035350549000000000e+09
3.600000000000000000e+01,3.600000000000000000e+02,1.434102300000000000e+07,1.050000000000000000e+07
3.600000000000000000e+01,3.920000000000000000e+02,1.408880248000000000e+09,4.992755710000000000e+08
3.600000000000000000e+01,4.100000000000000000e+02,4.833952320000000000e+08,1.622719840000000000e+08
3.600000000000000000e+01,4.780000000000000000e+02,4.398000000000000000e+03,4.000000000000000000e+00
3.600000000000000000e+01,6.080000000000000000e+02,1.660563460000000000e+08,7.828720500000000000e+07
3.600000000000000000e+01,6.160000000000000000e+02,5.047654000000000000e+07,1.381644000000000000e+07
3.600000000000000000e+01,6.990000000000000000e+02,7.057205550000000000e+08,2.666579720000000000e+08
3.600000000000000000e+01,8.940000000000000000e+02,1.263196000000000000e+06,2.282110000000000000e+05
1.240000000000000000e+02,3.600000000000000000e+01,3.465000000000000000e+03,2.000000000000000000e+00
4.960000000000000000e+02,3.600000000000000000e+01,2.164000000000000000e+03,1.389600000000000000e+04
5.980000000000000000e+02,3.600000000000000000e+01,3.383000000000000000e+03,1.000000000000000000e+00
7.920000000000000000e+02,3.600000000000000000e+01,9.100000000000000000e+02,8.692000000000000000e+03
8.420000000000000000e+02,3.600000000000000000e+01,5.514000000000000000e+03,6.890000000000000000e+02
7.000000000000000000e+01,4.000000000000000000e+01,5.161000000000000000e+03,1.000000000000000000e+03
7.100000000000000000e+02,4.000000000000000000e+01,1.940000000000000000e+02,5.800000000000000000e+02
4.800000000000000000e+01,4.140000000000000000e+02,2.699200000000000000e+04,2.500000000000000000e+04
5.600000000000000000e+01,1.560000000000000000e+02,3.098250000000000000e+05,2.581260000000000000e+05
5.600000000000000000e+01,5.840000000000000000e+02,5.305480000000000000e+05,4.373500000000000000e+05
5.600000000000000000e+01,8.420000000000000000e+02,1.133000000000000000e+03,3.000000000000000000e+02
4.000000000000000000e+01,5.600000000000000000e+01,3.049390000000000000e+05,2.561790000000000000e+05
1.800000000000000000e+02,5.600000000000000000e+01,3.647600000000000000e+04,4.090000000000000000e+03
2.510000000000000000e+02,5.600000000000000000e+01,1.430600000000000000e+05,2.907200000000000000e+04
2.760000000000000000e+02,5.600000000000000000e+01,5.347130000000000000e+05,5.588500000000000000e+04
4.500000000000000000e+02,5.600000000000000000e+01,4.600000000000000000e+01,3.000000000000000000e+00
4.840000000000000000e+02,5.600000000000000000e+01,2.273260300000000000e+07,2.887215000000000000e+06
6.040000000000000000e+02,5.600000000000000000e+01,5.053105000000000000e+07,2.293091000000000000e+07
7.100000000000000000e+02,5.600000000000000000e+01,2.584041000000000000e+07,1.532886000000000000e+06
7.240000000000000000e+02,5.600000000000000000e+01,7.100000000000000000e+01,1.110000000000000000e+02
6.800000000000000000e+01,5.600000000000000000e+01,4.115100000000000000e+04,5.971000000000000000e+03
6.800000000000000000e+01,1.560000000000000000e+02,3.156807800000000000e+07,9.444052000000000000e+06
6.800000000000000000e+01,3.920000000000000000e+02,6.084361000000000000e+06,8.833870000000000000e+05
6.800000000000000000e+01,4.100000000000000000e+02,2.002720000000000000e+05,2.792900000000000000e+04
6.800000000000000000e+01,4.840000000000000000e+02,2.043800000000000000e+05,3.024200000000000000e+04
6.800000000000000000e+01,6.040000000000000000e+02,1.357644300000000000e+07,5.114684000000000000e+06
1.560000000000000000e+02,6.800000000000000000e+01,2.900000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,1.560000000000000000e+02,2.249400000000000000e+04,4.500000000000000000e+03
7.000000000000000000e+01,2.760000000000000000e+02,4.958000000000000000e+03,1.000000000000000000e+03
7.000000000000000000e+01,6.160000000000000000e+02,4.790460000000000000e+05,1.110000000000000000e+05
7.000000000000000000e+01,7.570000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00
4.000000000000000000e+01,7.000000000000000000e+01,3.165680000000000000e+05,8.000000000000000000e+04
3.810000000000000000e+02,7.000000000000000000e+01,1.977070000000000000e+05,5.000000000000000000e+04
7.200000000000000000e+01,7.100000000000000000e+02,4.504045700000000000e+07,3.702531600000000000e+07
7.200000000000000000e+01,7.160000000000000000e+02,4.301100000000000000e+04,3.440000000000000000e+04
7.200000000000000000e+01,7.570000000000000000e+02,4.510722700000000000e+07,3.584736000000000000e+07
5.790000000000000000e+02,7.200000000000000000e+01,3.220000000000000000e+02,3.000000000000000000e+00
7.100000000000000000e+02,7.200000000000000000e+01,9.248000000000000000e+03,9.200000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+02,8.267284100000000000e+07,4.629824200000000000e+07
7.600000000000000000e+01,1.560000000000000000e+02,2.515327500000000000e+08,1.300955690000000000e+08
7.600000000000000000e+01,2.760000000000000000e+02,5.485740690000000000e+08,2.303615440000000000e+08
7.600000000000000000e+01,3.440000000000000000e+02,9.508000000000000000e+03,4.638000000000000000e+04
7.600000000000000000e+01,3.920000000000000000e+02,2.039942300000000000e+07,1.102600000000000000e+07
7.600000000000000000e+01,4.080000000000000000e+02,2.101291500000000000e+07,1.101000000000000000e+07
7.600000000000000000e+01,4.100000000000000000e+02,1.454116340000000000e+08,7.217792000000000000e+07
7.600000000000000000e+01,6.040000000000000000e+02,6.141820000000000000e+05,1.164043000000000000e+06
7.600000000000000000e+01,6.160000000000000000e+02,2.623166360000000000e+08,9.246579200000000000e+07
7.600000000000000000e+01,6.990000000000000000e+02,2.353440870000000000e+08,1.212374000000000000e+08
7.600000000000000000e+01,7.240000000000000000e+02,1.806316120000000000e+08,9.775049500000000000e+07
7.600000000000000000e+01,7.520000000000000000e+02,1.296789410000000000e+08,5.880450000000000000e+07
1.240000000000000000e+02,7.600000000000000000e+01,1.653919300000000000e+07,6.234818000000000000e+06
1.520000000000000000e+02,7.600000000000000000e+01,7.912393680000000000e+08,2.699301450000000000e+08
6.040000000000000000e+02,7.600000000000000000e+01,1.813432450000000000e+08,8.524590500000000000e+07
6.200000000000000000e+02,7.600000000000000000e+01,2.025534200000000000e+07,1.418700000000000000e+07
8.420000000000000000e+02,7.600000000000000000e+01,1.186000000000000000e+03,1.820000000000000000e+02
6.990000000000000000e+02,9.600000000000000000e+01,1.090000000000000000e+02,9.000000000000000000e+00
8.260000000000000000e+02,9.600000000000000000e+01,4.700000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,3.600000000000000000e+01,3.140000000000000000e+02,3.000000000000000000e+02
1.000000000000000000e+02,5.600000000000000000e+01,1.445139300000000000e+07,3.312246000000000000e+06
1.000000000000000000e+02,6.160000000000000000e+02,5.398140000000000000e+05,2.183540000000000000e+05
1.000000000000000000e+02,2.760000000000000000e+02,1.892300000000000000e+04,3.164000000000000000e+03
1.000000000000000000e+02,5.120000000000000000e+02,1.424448100000000000e+07,9.385100000000000000e+06
1.000000000000000000e+02,5.160000000000000000e+02,8.841692700000000000e+07,6.302172900000000000e+07
1.000000000000000000e+02,1.240000000000000000e+02,5.280600000000000000e+04,5.900900000000000000e+05
1.000000000000000000e+02,1.560000000000000000e+02,8.531494500000000000e+07,8.817923100000000000e+07
1.000000000000000000e+02,2.460000000000000000e+02,5.134493900000000000e+07,3.039348000000000000e+07
1.240000000000000000e+02,1.000000000000000000e+02,3.551150600000000000e+07,9.394560000000000000e+06
7.920000000000000000e+02,1.000000000000000000e+02,7.766671100000000000e+07,6.112944800000000000e+07
8.070000000000000000e+02,1.000000000000000000e+02,5.814904900000000000e+07,4.204671000000000000e+07
8.340000000000000000e+02,1.000000000000000000e+02,6.566542300000000000e+07,1.406977000000000000e+07
6.200000000000000000e+02,1.000000000000000000e+02,2.882622100000000000e+07,2.052205000000000000e+07
6.420000000000000000e+02,1.000000000000000000e+02,4.736320000000000000e+05,7.916090000000000000e+05
6.820000000000000000e+02,1.000000000000000000e+02,1.119617500000000000e+07,3.562370000000000000e+06
6.880000000000000000e+02,1.000000000000000000e+02,1.195925700000000000e+07,1.055362500000000000e+07
7.240000000000000000e+02,1.000000000000000000e+02,1.084640295000000000e+09,5.823572000000000000e+08
2.680000000000000000e+02,1.000000000000000000e+02,1.427051770000000000e+08,1.174349490000000000e+08
3.440000000000000000e+02,1.000000000000000000e+02,1.836000000000000000e+03,5.900000000000000000e+01
5.040000000000000000e+02,1.000000000000000000e+02,4.130189000000000000e+06,2.195070000000000000e+06
1.520000000000000000e+02,1.000000000000000000e+02,2.385176730000000000e+08,4.426928200000000000e+07
1.560000000000000000e+02,1.000000000000000000e+02,5.390000000000000000e+02,1.200000000000000000e+01
2.320000000000000000e+02,1.000000000000000000e+02,8.542341000000000000e+06,5.248360000000000000e+06
1.240000000000000000e+02,1.560000000000000000e+02,9.720793400000000000e+08,3.180124640000000000e+08
1.240000000000000000e+02,2.460000000000000000e+02,3.387596000000000000e+07,8.816920000000000000e+06
1.240000000000000000e+02,2.760000000000000000e+02,1.120530930000000000e+08,4.142214500000000000e+07
1.240000000000000000e+02,3.920000000000000000e+02,9.071543160000000000e+08,1.228312850000000000e+08
1.240000000000000000e+02,4.100000000000000000e+02,5.807963130000000000e+08,1.376365560000000000e+08
1.240000000000000000e+02,4.840000000000000000e+02,1.164411300000000000e+07,4.581101000000000000e+06
1.240000000000000000e+02,6.080000000000000000e+02,6.911254600000000000e+07,1.781512500000000000e+07
1.240000000000000000e+02,6.990000000000000000e+02,2.484455010000000000e+08,2.933497300000000000e+07
1.240000000000000000e+02,7.040000000000000000e+02,3.782850000000000000e+05,1.259730000000000000e+05
1.240000000000000000e+02,7.240000000000000000e+02,1.224856130000000000e+08,5.204991900000000000e+07
1.240000000000000000e+02,7.520000000000000000e+02,3.309807600000000000e+07,1.307595700000000000e+07
1.240000000000000000e+02,7.570000000000000000e+02,1.089567600000000000e+07,1.389027000000000000e+06
1.240000000000000000e+02,8.420000000000000000e+02,9.434506700000000000e+07,2.376860000000000000e+07
1.520000000000000000e+02,1.240000000000000000e+02,1.112791700000000000e+07,1.177697000000000000e+06
1.560000000000000000e+02,1.240000000000000000e+02,3.300000000000000000e+01,7.000000000000000000e+00
2.030000000000000000e+02,1.240000000000000000e+02,1.000000000000000000e+01,2.000000000000000000e+00
2.760000000000000000e+02,1.240000000000000000e+02,4.677980000000000000e+05,3.268500000000000000e+04
3.920000000000000000e+02,1.240000000000000000e+02,2.100000000000000000e+01,7.000000000000000000e+00
4.100000000000000000e+02,1.240000000000000000e+02,4.400000000000000000e+01,8.000000000000000000e+00
4.580000000000000000e+02,1.240000000000000000e+02,1.020280000000000000e+05,1.710000000000000000e+02
4.840000000000000000e+02,1.240000000000000000e+02,8.921280000000000000e+05,7.075500000000000000e+04
4.960000000000000000e+02,1.240000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
